transaction_id,user_id,user_name,timestamp,amount,merchant_name,merchant_category,recipient_name,recipient_type,payment_method,device_id,device_type,city,state,country,latitude,longitude,account_age_days,balance_before,balance_after,hour_of_day,day_of_week,is_weekend,is_salary_period,recipient_frequency_score,merchant_frequency_score,days_since_recipient_seen,device_familiarity,location_familiarity
TXN0001028,U001,Chirayu Mahajan,2024-09-07 23:06:35,2156.59,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258932,77.415981,790,3585.28,1428.69,23,Saturday,1,0,0.000,0.875,0,1.0,1.0
TXN0000271,U001,Chirayu Mahajan,2024-03-07 17:31:00,993.64,Amazon,E-Commerce,Amazon,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264144,77.415411,606,1495.57,501.93,17,Thursday,0,0,0.000,0.884,0,1.0,1.0
TXN0003370,U003,Farhan Farooqui,2024-04-05 16:12:45,1264.59,Reliance Fresh,Grocery,Reliance Fresh,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073666,72.879473,2895,4237.77,2973.18,16,Friday,0,1,0.000,0.879,0,1.0,1.0
TXN0000134,U001,Chirayu Mahajan,2024-02-05 15:17:52,966.64,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261717,77.413101,575,1751.00,784.36,15,Monday,0,1,0.000,0.750,0,1.0,1.0
TXN0002063,U002,Pranav Chopade,2024-05-10 23:24:18,14418.59,Rent Transfer,Rent,Rent Transfer,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518825,73.855875,1330,52577.49,38158.90,23,Friday,0,0,0.000,0.960,0,1.0,1.0
TXN0002178,U002,Pranav Chopade,2024-06-14 22:00:08,1251.53,P2P Transfer,Transfer,Mehul Patil,individual,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516744,73.860190,1365,6875.21,5623.68,22,Friday,0,0,0.767,0.745,1,1.0,1.0
TXN0004886,U004,Mehul Patil,2024-03-29 22:19:23,123.32,P2P Transfer,Transfer,Farhan Farooqui,individual,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144021,79.089165,388,5533.02,5409.70,22,Friday,0,0,0.706,0.698,13,1.0,1.0
TXN0004322,U003,Farhan Farooqui,2024-11-13 17:35:40,1542.70,Reliance Fresh,Grocery,Reliance Fresh,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073852,72.874803,3117,9609.19,8066.49,17,Wednesday,0,0,0.000,0.858,0,1.0,1.0
TXN0000888,U001,Chirayu Mahajan,2024-08-06 15:34:53,2107.54,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257650,77.416950,758,6322.24,4214.70,15,Tuesday,0,0,0.000,0.907,0,1.0,1.0
TXN0004225,U003,Farhan Farooqui,2024-10-23 09:13:04,1257.60,Reliance Fresh,Grocery,Reliance Fresh,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079877,72.879384,3096,3626.82,2369.22,9,Wednesday,0,0,0.000,0.938,0,1.0,1.0
TXN0004580,U004,Mehul Patil,2024-01-18 13:29:21,1265.91,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142379,79.086546,317,5641.59,4375.68,13,Thursday,0,0,0.000,0.853,0,1.0,1.0
TXN0003852,U003,Farhan Farooqui,2024-07-26 11:24:06,596.64,Reliance Fresh,Grocery,Reliance Fresh,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073829,72.880311,3007,2045.91,1449.27,11,Friday,0,0,0.000,0.888,0,1.0,1.0
TXN0001721,U002,Pranav Chopade,2024-02-22 21:58:14,14112.26,Rent Transfer,Rent,Rent Transfer,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515690,73.854409,1252,62995.27,48883.01,21,Thursday,0,0,0.000,0.989,0,1.0,1.0
TXN0004103,U003,Farhan Farooqui,2024-09-24 11:44:45,863.30,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077899,72.881574,3067,5477.73,4614.43,11,Tuesday,0,0,0.000,0.934,0,1.0,1.0
TXN0000080,U001,Chirayu Mahajan,2024-01-23 21:49:51,977.93,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261460,77.415073,562,2771.76,1793.83,21,Tuesday,0,0,0.000,0.858,0,1.0,1.0
TXN0005061,U004,Mehul Patil,2024-05-12 20:52:41,1301.31,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143804,79.091457,432,3894.17,2592.86,20,Sunday,1,0,0.000,0.921,0,1.0,1.0
TXN0004161,U003,Farhan Farooqui,2024-10-08 09:03:41,248.50,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075551,72.872833,3081,3974.65,3726.15,9,Tuesday,0,0,0.000,0.873,0,1.0,1.0
TXN0004624,U004,Mehul Patil,2024-01-30 19:31:31,2687.27,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150786,79.085714,329,4559.97,1872.70,19,Tuesday,0,0,0.000,0.700,0,1.0,1.0
TXN0000735,U001,Chirayu Mahajan,2024-06-28 19:09:13,681.84,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257263,77.408382,719,4740.98,4059.14,19,Friday,0,0,0.000,0.930,0,1.0,1.0
TXN0005479,U004,Mehul Patil,2024-08-21 21:17:09,599.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146485,79.088209,533,4928.62,4329.62,21,Wednesday,0,0,0.000,0.846,0,1.0,1.0
TXN0000957,U001,Chirayu Mahajan,2024-08-21 00:49:26,1598.57,Amazon,E-Commerce,Amazon,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259862,77.415924,773,2323.89,725.32,0,Wednesday,0,0,0.000,0.868,0,1.0,1.0
TXN0001293,U001,Chirayu Mahajan,2024-11-13 22:39:03,2434.64,Google Play,Gaming,Google Play,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.255872,77.411280,857,4150.30,1715.66,22,Wednesday,0,0,0.000,0.788,0,1.0,1.0
TXN0001167,U001,Chirayu Mahajan,2024-10-12 23:25:18,710.12,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256261,77.416981,825,3715.14,3005.02,23,Saturday,1,0,0.000,0.878,0,1.0,1.0
TXN0001190,U001,Chirayu Mahajan,2024-10-18 17:35:35,1070.26,P2P Transfer,Transfer,Pranav Chopade,individual,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262368,77.414667,831,4010.27,2940.01,17,Friday,0,0,0.833,0.739,3,1.0,1.0
TXN0003280,U003,Farhan Farooqui,2024-03-09 11:17:12,479.89,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073111,72.873429,2868,4449.90,3970.01,11,Saturday,1,0,0.000,0.895,0,1.0,1.0
TXN0001921,U002,Pranav Chopade,2024-04-04 13:40:02,5723.86,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518356,73.854627,1294,34820.29,29096.43,13,Thursday,0,1,0.000,0.888,0,1.0,1.0
TXN0003346,U003,Farhan Farooqui,2024-03-31 17:11:16,1046.38,Electricity Board,Utility,Electricity Board,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.072869,72.877209,2890,5698.93,4652.55,17,Sunday,1,0,0.000,0.894,0,1.0,1.0
TXN0005370,U004,Mehul Patil,2024-07-25 23:48:20,850.41,Zomato,Food Delivery,Zomato,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141033,79.083597,506,3210.13,2359.72,23,Thursday,0,0,0.000,0.922,0,1.0,1.0
TXN0001336,U001,Chirayu Mahajan,2024-11-23 21:18:12,896.58,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256072,77.414827,867,6230.68,5334.10,21,Saturday,1,0,0.000,0.762,0,1.0,1.0
TXN0002600,U002,Pranav Chopade,2024-09-27 08:09:02,2189.15,Flipkart,E-Commerce,Flipkart,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516430,73.855599,1470,51062.86,48873.71,8,Friday,0,0,0.000,0.806,0,1.0,1.0
TXN0004099,U003,Farhan Farooqui,2024-09-23 08:57:52,1554.16,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073255,72.881374,3066,2747.91,1193.75,8,Monday,0,0,0.000,0.876,0,1.0,1.0
TXN0003326,U003,Farhan Farooqui,2024-03-23 11:36:48,710.72,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.074274,72.880044,2882,6244.86,5534.14,11,Saturday,1,0,0.000,0.941,0,1.0,1.0
TXN0000305,U001,Chirayu Mahajan,2024-03-17 17:49:09,1014.29,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256239,77.412611,616,6406.16,5391.87,17,Sunday,1,0,0.000,0.903,0,1.0,1.0
TXN0004845,U004,Mehul Patil,2024-03-19 14:05:06,100.00,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148419,79.084537,378,624.78,524.78,14,Tuesday,0,0,0.000,0.894,0,1.0,1.0
TXN0002722,U002,Pranav Chopade,2024-10-25 11:28:02,2328.14,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.523324,73.859767,1498,43613.88,41285.74,11,Friday,0,0,0.000,0.827,0,1.0,1.0
TXN0004393,U003,Farhan Farooqui,2024-12-03 09:43:23,1135.14,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078960,72.880160,3137,6616.63,5481.49,9,Tuesday,0,1,0.000,0.921,0,1.0,1.0
TXN0002344,U002,Pranav Chopade,2024-07-25 20:56:41,13396.29,Rent Transfer,Rent,Rent Transfer,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519214,73.858828,1406,29237.48,15841.19,20,Thursday,0,0,0.000,1.000,0,1.0,1.0
TXN0004486,U003,Farhan Farooqui,2024-12-28 18:15:47,244.45,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080058,72.878392,3162,4345.69,4101.24,18,Saturday,1,0,0.000,0.852,0,1.0,1.0
TXN0000739,U001,Chirayu Mahajan,2024-06-29 13:24:29,835.28,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256267,77.412293,720,3762.06,2926.78,13,Saturday,1,0,0.000,0.878,0,1.0,1.0
TXN0001499,U001,Chirayu Mahajan,2024-12-29 17:36:35,1137.63,P2P Transfer,Transfer,Pranav Chopade,individual,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261302,77.412172,903,2821.97,1684.34,17,Sunday,1,0,0.869,0.697,21,1.0,1.0
TXN0004991,U004,Mehul Patil,2024-04-21 16:29:06,1914.87,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142203,79.092572,411,6708.79,4793.92,16,Sunday,1,0,0.000,0.927,0,1.0,1.0
TXN0001110,U001,Chirayu Mahajan,2024-10-01 22:33:25,2418.22,Blinkit,Grocery Delivery,Blinkit,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263426,77.410743,814,3515.42,1097.20,22,Tuesday,0,1,0.000,0.734,0,1.0,1.0
TXN0001350,U001,Chirayu Mahajan,2024-11-27 22:01:43,926.43,BookMyShow,Entertainment,BookMyShow,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258789,77.411052,871,2606.67,1680.24,22,Wednesday,0,0,0.000,0.645,0,1.0,1.0
TXN0004912,U004,Mehul Patil,2024-04-04 21:59:25,299.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.140982,79.086737,394,1059.88,760.88,21,Thursday,0,1,0.000,0.905,0,1.0,1.0
TXN0003291,U003,Farhan Farooqui,2024-03-13 10:08:24,905.07,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073350,72.879132,2872,7322.26,6417.19,10,Wednesday,0,0,0.000,0.895,0,1.0,1.0
TXN0004774,U004,Mehul Patil,2024-03-03 19:38:23,755.26,BookMyShow,Entertainment,BookMyShow,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144976,79.090093,362,5427.13,4671.87,19,Sunday,1,1,0.000,0.663,0,1.0,1.0
TXN0004299,U003,Farhan Farooqui,2024-11-07 18:36:41,3070.78,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079194,72.875053,3111,10777.57,7706.79,18,Thursday,0,0,0.000,0.933,0,1.0,1.0
TXN0000823,U001,Chirayu Mahajan,2024-07-23 14:02:40,2251.98,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264795,77.409700,744,4306.39,2054.41,14,Tuesday,0,0,0.000,0.929,0,1.0,1.0
TXN0001665,U002,Pranav Chopade,2024-02-08 08:07:12,2191.73,Indian Oil,Fuel,Indian Oil,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.523156,73.853460,1238,38484.88,36293.15,8,Thursday,0,0,0.000,0.901,0,1.0,1.0
TXN0005624,U004,Mehul Patil,2024-09-23 22:01:16,1011.00,Google Play,Gaming,Google Play,merchant,Credit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150517,79.088162,566,5892.00,4881.00,22,Monday,0,0,0.000,0.815,0,1.0,1.0
TXN0005605,U004,Mehul Patil,2024-09-20 12:49:24,599.18,Zomato,Food Delivery,Zomato,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150200,79.083461,563,3917.56,3318.38,12,Friday,0,0,0.000,0.872,0,1.0,1.0
TXN0003089,U003,Farhan Farooqui,2024-01-22 17:12:15,573.64,Electricity Board,Utility,Electricity Board,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073875,72.877696,2821,5210.88,4637.24,17,Monday,0,0,0.000,0.939,0,1.0,1.0
TXN0001697,U002,Pranav Chopade,2024-02-17 09:22:07,1594.33,Amazon,E-Commerce,Amazon,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517748,73.852484,1247,22027.73,20433.40,9,Saturday,1,0,0.000,0.821,0,1.0,1.0
TXN0004236,U003,Farhan Farooqui,2024-10-25 10:19:14,598.03,P2P Transfer,Transfer,Mehul Patil,individual,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077880,72.875242,3098,4311.86,3713.83,10,Friday,0,0,0.833,0.663,3,1.0,1.0
TXN0000064,U001,Chirayu Mahajan,2024-01-18 23:08:48,392.93,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259396,77.409009,557,3658.07,3265.14,23,Thursday,0,0,0.000,0.877,0,1.0,1.0
TXN0002979,U002,Pranav Chopade,2024-12-24 09:09:17,2989.26,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518826,73.857280,1558,10721.02,7731.76,9,Tuesday,0,0,0.000,0.807,0,1.0,1.0
TXN0000136,U001,Chirayu Mahajan,2024-02-05 15:16:42,452.29,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259692,77.411608,575,2203.29,1751.00,15,Monday,0,1,0.000,0.895,0,1.0,1.0
TXN0000604,U001,Chirayu Mahajan,2024-05-25 19:05:25,1066.85,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263423,77.409229,685,3717.71,2650.86,19,Saturday,1,0,0.000,0.870,0,1.0,1.0
TXN0001047,U001,Chirayu Mahajan,2024-09-12 00:19:21,397.48,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257630,77.414072,795,5659.27,5261.79,0,Thursday,0,0,0.000,0.942,0,1.0,1.0
TXN0000063,U001,Chirayu Mahajan,2024-01-17 10:28:26,655.02,Blinkit,Grocery Delivery,Blinkit,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262242,77.416208,556,4062.70,3407.68,10,Wednesday,0,0,0.000,0.701,0,1.0,1.0
TXN0002989,U002,Pranav Chopade,2024-12-26 13:19:46,1840.19,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520036,73.858387,1560,51269.90,49429.71,13,Thursday,0,0,0.000,0.904,0,1.0,1.0
TXN0001998,U002,Pranav Chopade,2024-04-23 22:09:28,2891.56,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515511,73.856870,1313,55993.10,53101.54,22,Tuesday,0,0,0.000,0.828,0,1.0,1.0
TXN0004312,U003,Farhan Farooqui,2024-11-11 11:49:54,1366.66,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.076826,72.881657,3115,3238.47,1871.81,11,Monday,0,0,0.000,0.839,0,1.0,1.0
TXN0003029,U003,Farhan Farooqui,2024-01-07 17:15:30,124.55,Reliance Fresh,Grocery,Reliance Fresh,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079742,72.881627,2806,33510.06,33385.51,17,Sunday,1,0,0.000,0.856,0,1.0,1.0
TXN0005829,U004,Mehul Patil,2024-11-18 14:58:32,277.08,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148295,79.088162,622,4760.08,4483.00,14,Monday,0,0,0.000,0.909,0,1.0,1.0
TXN0000548,U001,Chirayu Mahajan,2024-05-15 14:26:18,180.83,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256693,77.417587,675,4882.58,4701.75,14,Wednesday,0,0,0.784,0.698,6,1.0,1.0
TXN0004373,U003,Farhan Farooqui,2024-11-27 09:33:38,414.40,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071614,72.878561,3131,2932.61,2518.21,9,Wednesday,0,0,0.000,0.866,0,1.0,1.0
TXN0005371,U004,Mehul Patil,2024-07-25 21:50:21,599.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143921,79.091113,506,5444.37,4845.37,21,Thursday,0,0,0.000,0.902,0,1.0,1.0
TXN0005814,U004,Mehul Patil,2024-11-14 14:14:02,762.81,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150398,79.091821,618,1489.33,726.52,14,Thursday,0,0,0.000,0.864,0,1.0,1.0
TXN0005663,U004,Mehul Patil,2024-10-08 21:19:49,299.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143919,79.090118,581,2988.29,2689.29,21,Tuesday,0,0,0.000,0.847,0,1.0,1.0
TXN0002599,U002,Pranav Chopade,2024-09-27 09:29:24,3684.01,Amazon,E-Commerce,Amazon,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521765,73.853555,1470,48873.71,45189.70,9,Friday,0,0,0.000,0.848,0,1.0,1.0
TXN0005888,U004,Mehul Patil,2024-11-30 19:11:29,932.09,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141368,79.089874,634,3036.30,2104.21,19,Saturday,1,0,0.000,0.864,0,1.0,1.0
TXN0002484,U002,Pranav Chopade,2024-08-28 20:15:14,3483.44,Amazon,E-Commerce,Amazon,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519797,73.855917,1440,45703.40,42219.96,20,Wednesday,0,0,0.000,0.820,0,1.0,1.0
TXN0002780,U002,Pranav Chopade,2024-11-06 07:23:17,687.01,Zomato,Food Delivery,Zomato,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518039,73.856343,1510,27805.91,27118.90,7,Wednesday,0,0,0.000,0.840,0,1.0,1.0
TXN0000079,U001,Chirayu Mahajan,2024-01-22 17:35:59,1311.08,BookMyShow,Entertainment,BookMyShow,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258697,77.417402,561,4433.81,3122.73,17,Monday,0,0,0.000,0.657,0,1.0,1.0
TXN0004979,U004,Mehul Patil,2024-04-18 19:09:50,338.02,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148407,79.092498,408,4876.05,4538.03,19,Thursday,0,0,0.000,0.923,0,1.0,1.0
TXN0004306,U003,Farhan Farooqui,2024-11-09 12:26:02,1146.69,P2P Transfer,Transfer,Mehul Patil,individual,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078684,72.877815,3113,5599.78,4453.09,12,Saturday,1,0,0.753,0.737,4,1.0,1.0
TXN0004507,U004,Mehul Patil,2024-01-02 14:38:06,184.05,P2P Transfer,Transfer,Chirayu Mahajan,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142279,79.084651,301,2665.15,2481.10,14,Tuesday,0,1,0.777,0.726,30,1.0,1.0
TXN0001220,U001,Chirayu Mahajan,2024-10-26 23:16:43,533.02,Steam,Gaming,Steam,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.255985,77.408794,839,4280.36,3747.34,23,Saturday,1,0,0.000,0.759,0,1.0,1.0
TXN0004466,U003,Farhan Farooqui,2024-12-22 10:24:04,5100.65,Medical Stores,Pharmacy,Medical Stores,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078645,72.873632,3156,12766.37,7665.72,10,Sunday,1,0,0.000,0.738,0,1.0,1.0
TXN0000924,U001,Chirayu Mahajan,2024-08-14 12:51:47,493.26,Zomato,Food Delivery,Zomato,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257435,77.412188,766,1571.25,1077.99,12,Wednesday,0,0,0.000,0.885,0,1.0,1.0
TXN0005647,U004,Mehul Patil,2024-10-02 14:01:16,1435.69,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.145079,79.087586,575,4017.40,2581.71,14,Wednesday,0,1,0.000,0.893,0,1.0,1.0
TXN0002245,U002,Pranav Chopade,2024-06-29 19:05:18,5022.72,Zomato,Food Delivery,Zomato,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520492,73.861257,1380,75241.21,70218.49,19,Saturday,1,0,0.000,0.831,0,1.0,1.0
TXN0001552,U002,Pranav Chopade,2024-01-13 10:27:03,1857.34,Swiggy,Food Delivery,Swiggy,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520151,73.857895,1212,64905.65,63048.31,10,Saturday,1,0,0.000,0.886,0,1.0,1.0
TXN0003623,U003,Farhan Farooqui,2024-06-04 19:27:40,856.29,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078512,72.879824,2955,4664.65,3808.36,19,Tuesday,0,1,0.000,0.915,0,1.0,1.0
TXN0005828,U004,Mehul Patil,2024-11-17 21:00:37,1438.23,Zomato,Food Delivery,Zomato,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150023,79.087966,621,2915.14,1476.91,21,Sunday,1,0,0.000,0.919,0,1.0,1.0
TXN0001042,U001,Chirayu Mahajan,2024-09-10 13:10:30,1095.58,Google Play,Gaming,Google Play,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259154,77.412317,793,3584.38,2488.80,13,Tuesday,0,0,0.000,0.755,0,1.0,1.0
TXN0000100,U001,Chirayu Mahajan,2024-01-27 20:27:34,631.18,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264274,77.414850,566,3521.23,2890.05,20,Saturday,1,0,0.000,0.846,0,1.0,1.0
TXN0000580,U001,Chirayu Mahajan,2024-05-21 23:16:19,1379.65,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264059,77.413914,681,6076.71,4697.06,23,Tuesday,0,0,0.000,0.871,0,1.0,1.0
TXN0000819,U001,Chirayu Mahajan,2024-07-22 17:30:26,5105.82,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257797,77.417158,743,14433.06,9327.24,17,Monday,0,0,0.000,0.827,0,1.0,1.0
